market_station_id,pws_station_id,source,station_name,distance_km,row_count,lead_row_count,now_row_count,lead_mae_c,lead_bias_c,lead_hit_rate_0_5_c,lead_hit_rate_1_0_c,lead_avg_minutes,now_mae_c,now_bias_c,now_hit_rate_0_5_c,now_hit_rate_1_0_c,current_weight_predictive,current_weight,current_next_metar_score,current_predictive_score,current_rank_eligible,current_learning_phase,current_now_samples,current_lead_samples,observed_rank_score
KDAL,AV872,MADIS_APRSWXNET,APRSWXNET AV872,27.91,3,2,1,1.1333,-1.1333,0.0,0.0,16.0,1.7111,-1.7111,0.0,0.0,,,,,False,,,,-13.1996
KDAL,AV969,SYNOPTIC,KE5OYL DALLAS,8.0,462,227,235,0.7231123348017622,-0.1308057268722467,0.2687224669603524,0.7048458149779736,23.110132158590307,0.5995651063829787,-0.15286042553191492,0.3191489361702128,0.7574468085106383,1.1622,1.1431,98.9,99.54,True,READY,2,1,65.8072
KDAL,AW578,MADIS_APRSWXNET,APRSWXNET AW578,28.15,2,1,1,4.4,4.4,0.0,0.0,19.0,3.9,3.9,0.0,0.0,,,,,False,,,,-52.6
KDAL,AW852,MADIS_APRSWXNET,APRSWXNET AW852,25.03,3,3,0,0.19996666666666665,-0.19996666666666665,0.6666666666666666,1.0,17.666666666666668,,,,,,,,,False,,,,98.2004
KDAL,AW856,MADIS_APRSWXNET,APRSWXNET AW856,21.49,8,5,3,1.23334,0.32222,0.4,0.6,30.6,1.8518666666666668,-1.8518666666666668,0.0,0.3333333333333333,,,,,False,,,,46.1999
KDAL,C0762,MADIS_APRSWXNET,APRSWXNET C0762,32.63,3,2,1,0.5499499999999999,-0.5499499999999999,0.0,1.0,19.0,1.1555,-1.1555,0.0,0.0,,,,,False,,,,93.8006
KDAL,C2160,SYNOPTIC,CW2160 Carrollton,14.930928725701943,463,229,234,0.7431965065502184,-0.02502096069868995,0.31877729257641924,0.7205240174672489,21.593886462882097,0.7346534188034187,-0.022326923076923078,0.3418803418803419,0.7435897435897436,1.2237,1.1993,43.94,92.99,True,READY,2,1,67.134
KDAL,C2683,MADIS_APRSWXNET,APRSWXNET C2683,19.14,432,229,203,0.8217353711790393,-0.03230480349344978,0.2663755458515284,0.6550218340611353,23.24890829694323,0.7565906403940886,-0.06276995073891627,0.30049261083743845,0.6798029556650246,1.1585,1.1374,58.02,96.28,True,READY,2,1,59.6414
KDAL,D0360,MADIS_APRSWXNET,APRSWXNET D0360,25.43,1,1,0,3.2889,3.2889,0.0,0.0,19.0,,,,,,,,,False,,,,-39.2668
KDAL,D4127,MADIS_APRSWXNET,APRSWXNET D4127,19.19,249,127,122,0.9004338582677166,-0.22938661417322836,0.29133858267716534,0.6220472440944882,22.496062992125985,0.8150213114754098,-0.1825918032786885,0.26229508196721313,0.6557377049180327,1.1423,1.0989,98.9,82.42,False,WARMUP,1,1,55.3995
KDAL,D5264,SYNOPTIC,DW5264 Irving,14.081027837259102,467,233,234,0.7474442060085837,-0.03942017167381975,0.31759656652360513,0.7339055793991416,21.72961373390558,0.6574547008547009,0.013095726495726493,0.4188034188034188,0.7606837606837606,1.3036,1.2123,75.94,96.33,True,READY,2,2,68.4212
KDAL,DALT2,SYNOPTIC,TRINITY RIVER AT COMMERCE ST BRIDGE AT DALLAS,7.21,210,36,174,0.9805555555555555,0.6083333333333334,0.4444444444444444,0.7777777777777778,25.47222222222222,0.6151149425287357,-0.13040229885057472,0.5,0.8160919540229885,1.1506,1.1548,,54.73,False,WARMUP,1,0,70.0111
KDAL,E3182,MADIS_APRSWXNET,APRSWXNET E3182,25.61,2,2,0,1.6667,-1.6667,0.0,0.0,15.0,,,,,,,,,False,,,,-19.6004
KDAL,E7112,MADIS_APRSWXNET,APRSWXNET E7112,27.81,3,2,1,0.0222,-0.0222,1.0,1.0,20.5,0.6,-0.6,0.0,1.0,,,,,False,,,,100.1336
KDAL,E7351,MADIS_APRSWXNET,APRSWXNET E7351,26.79,2,2,0,4.955550000000001,4.955550000000001,0.0,0.0,12.5,,,,,,,,,False,,,,-59.0666
KDAL,E8130,MADIS_APRSWXNET,APRSWXNET E8130,23.179999999999996,3,2,1,2.7889,2.7889,0.0,0.5,15.5,0.5556,0.5556,0.0,1.0,,,,,False,,,,16.9332
KDAL,E9355,SYNOPTIC,EW9355 Dallas,10.638941684665227,463,231,232,0.7955116883116884,-0.42858441558441557,0.21645021645021645,0.6406926406926406,22.238095238095237,0.6934767241379309,-0.4010344827586207,0.29310344827586204,0.6594827586206896,1.2338,1.1423,99.23,95.38,True,READY,2,2,58.5231
KDAL,E9394,MADIS_APRSWXNET,APRSWXNET E9394,21.679999999999996,3,2,1,3.0888999999999998,2.4889,0.0,0.5,22.0,1.0778,1.0778,0.0,0.0,,,,,False,,,,13.3332
KDAL,E_5KM,OPEN_METEO,Grid E_5km,5.6,83,37,46,0.7621621621621621,-0.4594594594594595,0.4864864864864865,0.6756756756756757,22.35135135135135,0.9108695652173913,-0.6195652173913043,0.43478260869565216,0.6956521739130435,0.7676,0.7789,,72.88,False,WARMUP,1,0,62.4216
KDAL,F2422,MADIS_APRSWXNET,APRSWXNET F2422,18.34,333,180,153,0.8371527777777777,-0.41307611111111114,0.2388888888888889,0.6333333333333333,24.877777777777776,0.9943274509803922,-0.39084248366013075,0.2222222222222222,0.5098039215686274,1.0846,1.0933,,61.89,False,WARMUP,1,0,57.2875
KDAL,F2895,MADIS_APRSWXNET,APRSWXNET F2895,19.71,13,6,7,1.2759166666666668,-1.10555,0.16666666666666666,0.3333333333333333,26.666666666666668,0.8031714285714286,-0.6222285714285715,0.2857142857142857,0.5714285714285714,,,,,False,,,,19.2223
KDAL,F3914,MADIS_APRSWXNET,APRSWXNET F3914,33.08,2,1,1,4.9556,4.9556,0.0,0.0,20.0,4.4556,4.4556,0.0,0.0,,,,,False,,,,-59.2672
KDAL,F4622,MADIS_APRSWXNET,APRSWXNET F4622,19.03,424,218,206,0.7296045871559633,-0.2646678899082569,0.2981651376146789,0.6788990825688074,23.665137614678898,0.7342941747572815,-0.2920038834951456,0.23786407766990292,0.6844660194174758,1.1622,1.143,76.59,99.52,True,READY,2,1,63.1347
KDAL,F5122,SYNOPTIC,FW5122 Dallas,7.480711111111112,450,226,224,0.8890256637168142,-0.03798230088495575,0.252212389380531,0.6371681415929203,22.27433628318584,0.9149450892857143,-0.011532589285714287,0.26339285714285715,0.5714285714285714,1.2205,1.2291,99.0,95.91,True,READY,3,1,57.0485
KDAL,F6588,MADIS_APRSWXNET,APRSWXNET F6588,31.429999999999996,3,2,1,3.89445,3.89445,0.0,0.0,12.0,2.7333,2.7333,0.0,0.0,,,,,False,,,,-46.3334
KDAL,F7205,SYNOPTIC,FW7205 University Park,2.78,224,109,115,0.922956880733945,0.07211100917431192,0.2018348623853211,0.6238532110091743,20.59633027522936,1.0277686956521739,-0.005100869565217388,0.2,0.5217391304347826,,,,,False,,,,55.3098
KDAL,F7419,MADIS_APRSWXNET,APRSWXNET F7419,20.33,9,5,4,1.34222,-0.004420000000000002,0.0,0.2,26.6,1.102775,-0.830525,0.0,0.25,,,,,False,,,,4.8934
KDAL,F9229,MADIS_APRSWXNET,APRSWXNET F9229,16.26,449,223,226,0.8321816143497758,-0.3248542600896861,0.21973094170403587,0.6098654708520179,25.291479820627803,0.6850946902654867,-0.3475300884955752,0.24336283185840707,0.6991150442477876,1.1622,1.143,76.59,99.52,True,READY,2,1,55.0004
KDAL,F9594,MADIS_APRSWXNET,APRSWXNET F9594,32.81,2,2,0,1.12775,-1.12775,0.0,0.5,12.0,,,,,,,,,False,,,,36.867
KDAL,F9956,MADIS_APRSWXNET,APRSWXNET F9956,17.62,436,224,212,0.8152200892857142,-0.07731830357142856,0.27232142857142855,0.6964285714285714,23.120535714285715,0.7763042452830189,-0.005440094339622638,0.33490566037735847,0.6886792452830188,1.1546,1.1316,43.94,92.97,True,READY,2,1,63.8602
KDAL,G0087,SYNOPTIC,GW0087 Dallas,7.23,467,230,237,0.7540730434782609,-0.12183826086956522,0.28695652173913044,0.6739130434782609,22.104347826086958,0.6184059071729957,-0.13070801687763714,0.350210970464135,0.7088607594936709,1.2278,1.2055,58.02,96.33,True,READY,2,1,62.3424
KDAL,G0944,MADIS_APRSWXNET,APRSWXNET G0944,28.95,2,1,1,0.0,0.0,1.0,1.0,21.0,0.6,-0.6,0.0,1.0,,,,,False,,,,100.2
KDAL,G1075,SYNOPTIC,GW1075 Dallas,6.95,453,221,232,0.9275864253393665,-0.3648497737556561,0.17647058823529413,0.5384615384615384,21.339366515837103,0.9126775862068965,-0.35341465517241377,0.1724137931034483,0.5474137931034483,1.1289,1.0889,74.91,70.89,False,WARMUP,1,1,46.7151
KDAL,G1702,SYNOPTIC,GW1702 DALLAS,14.29,466,229,237,0.715132751091703,-0.2727161572052402,0.30131004366812225,0.6855895196506551,22.353711790393014,0.6350025316455696,-0.29233924050632915,0.32489451476793246,0.7552742616033755,1.2318,1.2115,76.72,99.57,True,READY,2,1,63.9774
KDAL,G3919,SYNOPTIC,GW3919 DALLAS,14.29,463,229,234,0.8444593886462882,-0.09064890829694322,0.22270742358078602,0.6419213973799127,23.32751091703057,0.826657264957265,-0.10354188034188035,0.23076923076923078,0.6410256410256411,1.2314,1.183,58.02,99.27,False,WARMUP,1,1,58.0586
KDAL,G5333,MADIS_APRSWXNET,APRSWXNET G5333,28.73,2,2,0,3.8388999999999998,3.8388999999999998,0.0,0.0,14.0,,,,,,,,,False,,,,-45.6668
KDAL,G6153,MADIS_APRSWXNET,APRSWXNET G6153,32.96,2,2,0,0.2611,0.2611,0.5,1.0,34.0,,,,,,,,,False,,,,97.2668
KDAL,G6414,MADIS_APRSWXNET,APRSWXNET G6414,19.65,42,24,18,1.1981374999999999,-0.16943750000000002,0.3333333333333333,0.5416666666666666,24.083333333333332,1.6129555555555557,-0.4388888888888889,0.3333333333333333,0.4444444444444444,,,,,False,,,,43.789
KDAL,G6635,MADIS_APRSWXNET,APRSWXNET G6635,28.420000000000005,5,3,2,3.4666666666666663,3.4666666666666663,0.0,0.0,16.666666666666668,3.5944499999999997,3.5944499999999997,0.0,0.0,,,,,False,,,,-41.0
KDAL,G7075,MADIS_APRSWXNET,APRSWXNET G7075,19.1,422,214,208,0.6686336448598131,0.13251495327102802,0.35514018691588783,0.7383177570093458,23.252336448598133,0.5153254807692308,0.11502067307692307,0.44711538461538464,0.8461538461538461,1.1622,1.143,76.59,99.52,True,READY,2,1,69.8082
KDAL,KADS,SYNOPTIC,Dallas / Addison Airport,14.26,284,195,89,0.6871794871794872,0.04717948717948719,0.5282051282051282,0.8,13.164102564102564,0.5348314606741573,0.2516853932584269,0.5730337078651685,0.9101123595505618,1.3039,1.1837,88.25,96.45,False,WARMUP,1,2,75.7538
KDAL,KDAL,SYNOPTIC,Dallas Love Field,2.51,445,215,230,0.5060465116279069,0.06232558139534884,0.6604651162790698,0.9162790697674419,21.73488372093023,0.03130434782608696,0.005217391304347826,0.9869565217391304,0.9956521739130435,1.2287,1.2069,90.48,97.07,True,READY,2,1,89.5553
KDAL,KTXDALLA102,WUNDERGROUND,Oaklawn (TML2) Tx,2.1,294,130,164,1.3395692307692308,0.46863692307692306,0.17692307692307693,0.36153846153846153,21.646153846153847,1.1689006097560977,0.6415347560975609,0.12804878048780488,0.4329268292682927,,,,,False,,,,24.079
KDAL,KTXDALLA1075,WUNDERGROUND,Idlewild,2.6,129,52,77,1.3880326923076924,0.572651923076923,0.21153846153846154,0.6153846153846154,23.075884615384613,1.3017233766233767,0.48441688311688313,0.22077922077922077,0.4675324675324675,,,,,False,,,,48.8821
KDAL,KTXDALLA1224,WUNDERGROUND,West Highland Park,2.0,434,208,226,0.6922447115384615,0.09278894230769232,0.3557692307692308,0.7355769230769231,23.110576923076923,0.6472880530973452,0.13943318584070796,0.3805309734513274,0.7079646017699115,1.0332,1.0161,98.9,99.52,True,READY,2,1,69.2508
KDAL,KTXDALLA1236,WUNDERGROUND,Bluffview,1.8999999999999997,454,222,232,0.46270540540540545,-0.08803333333333334,0.4009009009009009,0.8513513513513513,23.640004504504507,0.4214422413793103,-0.08974913793103448,0.5043103448275862,0.8663793103448276,1.0296,1.0107,98.9,96.01,True,READY,2,1,83.5827
KDAL,KTXDALLA1247,WUNDERGROUND,Oak Lawn Heights,2.1,444,213,231,0.5816802816901409,0.33265774647887325,0.38028169014084506,0.7934272300469484,23.136150234741784,0.4924861471861472,0.3379051948051948,0.47186147186147187,0.7965367965367965,1.0298,1.0111,76.59,96.28,True,READY,2,1,76.3626
KDAL,KTXDALLA1254,WUNDERGROUND,Dallas,1.6,416,196,220,0.7637132653061225,0.08413061224489796,0.2653061224489796,0.7142857142857143,22.49004081632653,0.7327195454545454,0.15818136363636365,0.29545454545454547,0.6363636363636364,,,,,False,,,,66.264
KDAL,KTXDALLA703,WUNDERGROUND,UT Dallas Brain Performance Institute WeatherSTEM,1.8999999999999997,434,206,228,0.665847572815534,0.3558223300970874,0.3058252427184466,0.7378640776699029,23.32214077669903,0.41480219298245613,0.33713728070175436,0.4649122807017544,0.8728070175438597,1.0298,1.0111,76.59,96.28,True,READY,2,1,69.7962
KDAL,KTXDALLA843,WUNDERGROUND,Bluffview,2.7,441,215,226,0.5822139534883721,-0.3287823255813953,0.3116279069767442,0.772093023255814,23.647916279069765,0.5136566371681416,-0.3481787610619469,0.4336283185840708,0.7920353982300885,1.0155,0.9718,74.91,82.42,False,WARMUP,1,1,74.2227
KDAL,KTXDALLA960,WUNDERGROUND,Bluffview,1.3,462,228,234,0.7049162280701754,-0.12538640350877192,0.3026315789473684,0.6842105263157895,21.79824561403509,0.5450029914529915,-0.12449957264957265,0.4358974358974359,0.7521367521367521,1.0298,1.0111,76.59,96.28,True,READY,2,1,63.9621
KDAL,NE_8KM,OPEN_METEO,Grid NE_8km,7.9,17,12,5,0.7583333333333333,-0.25833333333333336,0.5,0.8333333333333334,20.5,0.8400000000000001,-0.52,0.2,0.6,,,,,False,,,,76.6333
KDAL,N_11KM,OPEN_METEO,Grid N_11km,11.1,10,6,4,0.7000000000000001,-0.03333333333333334,0.5,0.6666666666666666,18.0,0.875,-0.275,0.25,0.5,,,,,False,,,,59.4667
KDAL,N_17KM,OPEN_METEO,Grid N_17km,16.7,10,6,4,1.8166666666666667,-1.1500000000000001,0.0,0.0,23.0,0.775,-0.32499999999999996,0.5,0.75,,,,,False,,,,-20.6
KDAL,N_6KM,OPEN_METEO,Grid N_6km,5.6,81,31,50,0.7935483870967742,-0.6387096774193549,0.3870967741935484,0.7741935483870968,20.774193548387096,0.956,-0.708,0.28,0.62,0.7848,0.8059,,70.94,False,WARMUP,2,0,71.8968
KDAL,SW_8KM,OPEN_METEO,Grid SW_8km,7.9,11,6,5,0.6166666666666667,-0.31666666666666665,0.3333333333333333,1.0,16.333333333333332,0.45999999999999996,-0.26,0.6,1.0,,,,,False,,,,93.8
KDAL,S_11KM,OPEN_METEO,Grid S_11km,11.1,22,9,13,1.511111111111111,0.48888888888888893,0.4444444444444444,0.5555555555555556,26.11111111111111,1.3692307692307693,-0.5846153846153845,0.3076923076923077,0.38461538461538464,,,,,False,,,,39.2222
KDAL,S_6KM,OPEN_METEO,Grid S_6km,5.6,61,25,36,0.872,-0.296,0.44,0.68,21.32,1.1527777777777777,-0.6916666666666668,0.3333333333333333,0.6111111111111112,0.7676,0.7789,,72.88,False,WARMUP,1,0,61.536
KDAL,UR172,SYNOPTIC,JUNPT1,14.0,422,227,195,0.6694757709251101,0.049977973568281944,0.29955947136563876,0.7533039647577092,24.29955947136564,0.5850358974358975,0.015087179487179483,0.3076923076923077,0.7589743589743589,1.2974,1.2312,87.35,93.81,True,READY,3,2,71.2967
KDAL,UR193,MADIS_MesoWest,MesoWest UR193,24.34,1,1,0,6.133,6.133,0.0,0.0,30.0,,,,,,,,,False,,,,-73.396
KDAL,UR644,SYNOPTIC,JUNPT2,14.000636132315522,393,209,184,1.161444976076555,-0.9172822966507177,0.06220095693779904,0.33014354066985646,23.75598086124402,1.1168858695652175,-0.9574510869565217,0.07065217391304347,0.32608695652173914,1.0823,1.054,74.83,81.1,True,READY,2,1,23.077
KDAL,W_10KM,OPEN_METEO,Grid W_10km,11.2,15,8,7,0.5125,-0.2375,0.875,0.875,23.0,0.7857142857142857,-0.3,0.2857142857142857,0.7142857142857143,,,,,False,,,,82.95
KDAL,W_5KM,OPEN_METEO,Grid W_5km,5.6,15,6,9,0.5166666666666667,0.45,0.5,0.8333333333333334,24.0,0.8444444444444444,-0.3111111111111111,0.5555555555555556,0.5555555555555556,,,,,False,,,,78.3333
KLGA,0826W,SYNOPTIC,Greentree Foundation,14.55,499,249,250,1.0926706827309236,-0.8360361445783132,0.23293172690763053,0.5502008032128514,20.526104417670684,1.0833320000000002,-0.792516,0.252,0.552,1.1959,1.1578,65.05,70.51,True,READY,2,1,45.908
KLGA,A3655,SYNOPTIC,Fort Lee Near Road,11.52,196,39,157,0.9897435897435898,-0.558974358974359,0.1794871794871795,0.46153846153846156,27.076923076923077,1.0987261146496816,-0.856687898089172,0.19745222929936307,0.40764331210191085,1.1498,1.1515,,51.17,False,WARMUP,1,0,38.2769
KLGA,AX343,MADIS_APRSWXNET,APRSWXNET AX343,16.61,470,245,225,1.3535506122448981,-1.1049326530612245,0.17551020408163265,0.4448979591836735,21.069387755102042,1.3727857777777779,-1.0268044444444444,0.14222222222222222,0.44,1.0668,1.0678,25.35,17.42,True,READY,2,1,32.2472
KLGA,BATN6,SYNOPTIC,The Battery,14.55,470,239,231,1.0439330543933054,-0.19255230125523015,0.38493723849372385,0.606694560669456,19.338912133891213,0.9432467532467532,-0.15103896103896103,0.4069264069264069,0.6363636363636364,1.1954,1.157,70.47,70.04,True,READY,2,1,52.1423
KLGA,C0858,MADIS_APRSWXNET,APRSWXNET C0858,19.02,112,70,42,2.0361928571428574,1.1152499999999999,0.02857142857142857,0.2,20.714285714285715,1.7833380952380953,1.066409523809524,0.047619047619047616,0.2619047619047619,,,,,False,,,,-0.4343
KLGA,C0880,MADIS_APRSWXNET,APRSWXNET C0880,22.38,54,29,25,1.2551758620689655,0.5624655172413793,0.13793103448275862,0.3103448275862069,23.413793103448278,1.1622320000000002,0.757784,0.12,0.4,1.134,1.0822,56.11,75.25,False,WARMUP,0,1,19.9724
KLGA,C3340,MADIS_APRSWXNET,APRSWXNET C3340,20.64,434,235,199,1.2295493617021276,-0.5806497872340425,0.12340425531914893,0.46808510638297873,22.429787234042553,1.3016738693467336,-0.5638628140703518,0.1457286432160804,0.44221105527638194,1.1417,1.0985,74.08,81.87,False,WARMUP,1,1,36.0539
KLGA,C5425,MADIS_APRSWXNET,APRSWXNET C5425,17.62,250,138,112,1.5524152173913044,-0.5746239130434783,0.10869565217391304,0.391304347826087,24.355072463768117,1.4148866071428572,-0.4418526785714286,0.16071428571428573,0.41964285714285715,1.1137,1.0774,44.19,57.78,False,WARMUP,1,1,24.5015
KLGA,COOPLGA,SYNOPTIC,LAGUARDIA AIRPORT,0.61,4,0,4,,,,,,0.025,-0.004999999999999999,1.0,1.0,,,,,False,,,,-108.0
KLGA,COOPNYC,SYNOPTIC,NY CITY CENTRAL PARK,8.03,4,0,4,,,,,,0.5375,0.2725,0.25,0.75,,,,,False,,,,-108.0
KLGA,D1415,MADIS_APRSWXNET,APRSWXNET D1415,22.47,11,6,5,1.1129499999999999,-0.73145,0.16666666666666666,0.5,24.833333333333332,1.12,-0.4222,0.4,0.4,,,,,False,,,,37.8446
KLGA,D5729,MADIS_APRSWXNET,APRSWXNET D5729,20.66,342,189,153,0.9937645502645504,0.03304708994708994,0.1746031746031746,0.48148148148148145,20.714285714285715,1.033697385620915,0.007707843137254897,0.16993464052287582,0.5294117647058824,1.1872,1.0843,57.22,75.25,False,WARMUP,0,2,40.223
KLGA,D8219,MADIS_APRSWXNET,APRSWXNET D8219,19.79,457,236,221,1.2181677966101694,-0.854886440677966,0.1271186440677966,0.4279661016949153,21.29237288135593,1.1773692307692307,-0.830456108597285,0.15384615384615385,0.4434389140271493,1.1138,1.0705,44.19,57.86,True,READY,2,1,32.1786
KLGA,D8340,MADIS_APRSWXNET,APRSWXNET D8340,18.75,463,248,215,1.0905483870967743,-0.2559491935483871,0.2056451612903226,0.4596774193548387,23.205645161290324,1.0777809302325583,-0.1612813953488372,0.1813953488372093,0.44651162790697674,1.1633,1.089,58.5,64.91,True,READY,2,2,36.8812
KLGA,E1296,MADIS_APRSWXNET,APRSWXNET E1296,20.6,466,240,226,1.17412125,0.6893120833333334,0.1375,0.4375,20.704166666666666,1.1237973451327434,0.679458407079646,0.09292035398230089,0.47345132743362833,1.1224,1.0834,77.02,65.27,True,READY,2,1,33.6605
KLGA,E9345,MADIS_APRSWXNET,APRSWXNET E9345,23.1,2,1,1,0.0111,-0.0111,1.0,1.0,45.0,1.6889,1.6889,0.0,0.0,,,,,False,,,,100.0668
KLGA,E_5KM,OPEN_METEO,Grid E_5km,5.1,99,55,44,1.3763636363636365,-0.9945454545454546,0.2909090909090909,0.4909090909090909,20.145454545454545,1.4659090909090908,-1.075,0.3409090909090909,0.5,0.7632,0.7602,,42.46,False,WARMUP,1,0,36.5745
KLGA,F1075,MADIS_APRSWXNET,APRSWXNET F1075,14.03,479,237,242,1.3649409282700422,-0.6627451476793248,0.20675105485232068,0.4177215189873418,20.531645569620252,1.400054958677686,-0.5762623966942149,0.21074380165289255,0.4256198347107438,1.2619,1.1807,67.18,79.22,True,READY,2,2,29.3929
KLGA,F1417,SYNOPTIC,FW1417 Hoboken,13.53,506,250,256,1.0012768,0.632904,0.184,0.492,22.788,0.93069453125,0.67348984375,0.20703125,0.5703125,1.2493,1.1711,74.29,74.07,True,READY,2,2,41.1847
KLGA,F1633,SYNOPTIC,FW1633 Beechhurst,6.15,422,211,211,1.153837914691943,-1.0083289099526065,0.10426540284360189,0.43601895734597157,22.85308056872038,1.0849872037914692,-0.9272829383886256,0.08056872037914692,0.4549763033175355,1.2732,1.172,67.16,83.89,False,WARMUP,1,2,33.7558
KLGA,F2966,MADIS_APRSWXNET,APRSWXNET F2966,18.21,391,224,167,1.6765816964285716,-1.5265816964285714,0.0625,0.27232142857142855,20.15625,1.726143113772455,-1.5598077844311378,0.05389221556886228,0.23353293413173654,1.1352,1.0753,50.92,52.75,False,WARMUP,0,2,11.1132
KLGA,F4321,SYNOPTIC,FW4321 New York,7.03,493,249,244,0.99034859437751,0.8516530120481928,0.19678714859437751,0.5622489959839357,20.46586345381526,0.9285340163934426,0.8512389344262296,0.18032786885245902,0.6188524590163934,1.2747,1.1904,85.43,84.48,True,READY,2,2,48.3407
KLGA,F7223,SYNOPTIC,FW7223 Oakland Gardens,10.379176954732511,486,248,238,0.8799375,-0.2215842741935484,0.18548387096774194,0.5725806451612904,24.596774193548388,0.8747478991596639,-0.1503781512605042,0.19747899159663865,0.5504201680672269,1.2937,1.2048,75.53,92.27,True,READY,2,2,50.6988
KLGA,F8726,MADIS_APRSWXNET,APRSWXNET F8726,14.86,472,247,225,0.9735024291497977,0.5165607287449393,0.18218623481781376,0.5020242914979757,21.894736842105264,0.9351595555555555,0.4955657777777778,0.2222222222222222,0.5155555555555555,1.1268,1.09,44.19,69.04,True,READY,2,1,42.5204
KLGA,F9483,SYNOPTIC,FW9483 Brooklyn,13.52,276,131,145,1.7312213740458016,-1.0788015267175572,0.08396946564885496,0.22900763358778625,19.68702290076336,1.7458165517241377,-1.1646055172413792,0.05517241379310345,0.2206896551724138,,,,,False,,,,6.1261
KLGA,G0266,MADIS_APRSWXNET,APRSWXNET G0266,22.25,128,72,56,1.4425958333333333,-0.23888472222222223,0.125,0.375,22.208333333333332,1.5170607142857142,-0.29285,0.10714285714285714,0.3392857142857143,1.0817,1.0732,32.2,30.25,False,WARMUP,0,1,24.1889
KLGA,G0992,MADIS_APRSWXNET,APRSWXNET G0992,18.97,446,254,192,1.282628346456693,-0.831092125984252,0.13385826771653545,0.39763779527559057,20.874015748031496,1.21330625,-0.7911927083333333,0.13541666666666666,0.4114583333333333,1.1084,1.0767,44.31,41.15,False,WARMUP,1,2,28.3722
KLGA,G2248,SYNOPTIC,GW2248 OZONE PARK,11.929199999999998,500,246,254,1.1637662601626015,-0.10905,0.16260162601626016,0.45934959349593496,22.516260162601625,1.199807874015748,-0.08129448818897637,0.16535433070866143,0.4448818897637795,1.2047,1.1709,58.34,77.58,True,READY,2,1,35.9698
KLGA,G3011,MADIS_APRSWXNET,APRSWXNET G3011,16.08,142,74,68,0.7466891891891893,0.12147297297297296,0.20270270270270271,0.6081081081081081,21.41891891891892,0.7393735294117647,0.1459205882352941,0.2647058823529412,0.5882352941176471,1.1204,1.0824,44.19,63.51,False,WARMUP,1,1,55.8505
KLGA,G3531,SYNOPTIC,GW3531 NEW YORK,11.6725376344086,465,236,229,1.0600360169491525,-0.46284025423728814,0.21610169491525424,0.5211864406779662,20.63135593220339,1.0844104803493448,-0.5445563318777292,0.20087336244541484,0.4890829694323144,1.2409,1.1647,57.22,70.63,True,READY,2,2,43.3982
KLGA,G4171,SYNOPTIC,GW4171 LONG ISLAND CITY,7.400724346076459,497,246,251,0.7000467479674797,0.5188727642276423,0.34146341463414637,0.6869918699186992,22.378048780487806,0.6895661354581673,0.5657414342629482,0.3705179282868526,0.6852589641434262,1.2493,1.1711,85.36,74.07,True,READY,2,2,64.2986
KLGA,G6995,MADIS_APRSWXNET,APRSWXNET G6995,21.1,220,113,107,1.3577150442477874,-0.4228,0.12389380530973451,0.336283185840708,22.964601769911503,1.4741401869158879,-0.4622878504672897,0.102803738317757,0.32710280373831774,1.0808,1.0772,,43.4,False,WARMUP,1,0,21.3357
KLGA,KJRB,SYNOPTIC,New York Downtown Manhattan,14.150000000000002,366,178,188,1.155056179775281,0.497752808988764,0.21348314606741572,0.5730337078651685,22.269662921348313,1.048936170212766,0.5340425531914894,0.22340425531914893,0.5585106382978723,1.1851,1.1415,52.2,61.68,True,READY,2,1,47.4427
KLGA,KLGA,SYNOPTIC,"New York, La Guardia Airport",0.56,489,238,251,0.42731092436974794,-0.00546218487394958,0.6932773109243697,0.9537815126050421,22.983193277310924,0.04143426294820717,0.02390438247011952,0.9721115537848606,0.9920318725099602,1.2323,1.2122,86.07,100.0,True,READY,2,1,94.2504
KLGA,KNJENGLE10,WUNDERGROUND,Downtown,15.8,204,102,102,0.9107735294117647,-0.509693137254902,0.16666666666666666,0.5882352941176471,22.80130392156863,0.863063725490196,-0.5014127450980392,0.19607843137254902,0.6176470588235294,,,,,False,,,,51.8942
KLGA,KNJJERSE120,WUNDERGROUND,The Waterfront,15.4,146,73,73,1.0721438356164383,0.04719589041095891,0.1780821917808219,0.4383561643835616,22.358191780821915,1.041854794520548,0.10883561643835617,0.1917808219178082,0.4657534246575342,,,,,False,,,,34.9699
KLGA,KNJJERSE143,WUNDERGROUND,Claremont,18.4,223,112,111,1.182836607142857,-0.2580348214285714,0.15178571428571427,0.5625,22.603580357142857,1.1462486486486485,-0.16165765765765766,0.16216216216216217,0.5495495495495496,,,,,False,,,,46.056
KLGA,KNJJERSE149,WUNDERGROUND,Jersey City,15.2,39,20,19,0.48333000000000004,0.08444,0.45,0.8,25.3458,0.45730526315789477,-0.0877263157894737,0.47368421052631576,0.7894736842105263,,,,,False,,,,78.2
KLGA,KNJWOODR7,WUNDERGROUND,Carlton Hill,19.0,223,112,111,0.9088258928571429,0.3923633928571429,0.21428571428571427,0.5892857142857143,18.733026785714287,0.8085036036036036,0.37628018018018017,0.27927927927927926,0.6126126126126126,,,,,False,,,,52.0227
